55355495c827d9160e64cb65,The Green Frog,Terrible Tuesday Soul Explosion,Weekly on Tuesday,4/21/2015 9:30pm,4/21/2015 11:55pm,end,"55352fda846af9640a518a04,55352fda846af9640a518a05,55352fda846af9640a518a06",weekly
55355495c827d9160e64cb65,The Green Frog,Bellingham Locals Brewer's Night,"What happens when we ask five local breweries to all bring us kegs of their choosing? Well, we're going to find out! ",4/22/2015 6:00pm,4/22/2015 9:00pm,end,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a04",
55355495c827d9160e64cb65,The Green Frog,"Mia Dyson w/ Susy Sun, Emma Breen, and Mts. & Tunnels","$5<br />“I do not have a record contract that says I have to make a record. I do it because I’m compelled to. Because control is an illusion. I make records to put it down finally and to release that control. To stop second-guessing.<br />It’s taken five albums to let go and step into the dark. I’m following songs where they lead me now. It’s unpredictable, where they’ll go. As the process unfolds the songs reveal themselves.<br />I’ve learned to trust the process, trust the skills I’ve built up, the people I’ve chosen to surround myself with.",4/23/2015 9:00pm,4/23/2015 11:55pm,end,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a04",
55355495c827d9160e64cb65,The Green Frog,Martha Scanlan,"$10<br />Martha Scanlan has been touring and headlining festivals across the U.S. and Europe since the release of her critically acclaimed Sugar Hill debut, The West Was Burning. Her newest project, Tongue River Stories, is a collection of songs about belonging and place. It comes out of her recent relative hiatus from the road, where she has been immersed in living and working on a hundred year-old ranch in the southeast corner of Montana, one of the last and truest strongholds of a uniquely American cowboy culture.",4/24/2015 7:00pm,4/24/2015 9:00pm,end,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a04",
55355495c827d9160e64cb65,The Green Frog,Viper Central,"$5<br />Vancouver’s Viper Central first came together through a shared love for classic bluegrass and old-time repertoire, along with the more contemporary styles of acoustic innovators such as David Grisman, Béla Fleck, and David Lindley.",4/24/2015 9:30pm,4/24/2015 11:59pm,end,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a04",
55355495c827d9160e64cb65,The Green Frog,Lost Highway Band,"Sat, April 25, 6:30pm – 8:30pm",4/25/2015 6:30pm,4/25/2015 8:30pm,end,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a04",
55355495c827d9160e64cb65,The Green Frog,Slow Jam,Weekly at 4pm on Sunday,4/26/2015 4:00pm,4/26/2015 7:00pm,end,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a04",weekly
55355495c827d9160e64cb65,The Green Frog,Trout Steak Revival,"$7<br />From Trout Steak Revival’s beginning as an informal jamming unit during treks through the Front Range, this Denver-based roots quintet has evolved into one of Colorado’s most tightly-knit bluegrass bands. Their brand of heartfelt songwriting blends dynamic musicianship with intricately woven harmonies, all tied together with the unmistakable sound of their years of friendship. From sweat-soaked clubs to mountain festivals, the five-piece has shown a tenacity for quick-picking and all the right polish without sacrificing the raw feeling of well-executed bluegrass. The band has earned a place in the mountain states roots scene, performing to sold-out audiences, winning an Emmy Award for a soundtrack with Rocky Mountain PBS, and recently, winning the 2014 Telluride Bluegrass Festival band competition. Keeping an eye on traditions of the past but boldly forging into new territory, Trout Steak takes us back to memories of whiskey, laughter, and the misty high country where the band was born.",4/29/2015 8:00pm,4/29/2015 11:00pm,end,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a04",
55355495c827d9160e64cb65,The Green Frog,Cassie and Maggie MacDonald w/ Giant's Causeway,"Cassie and Maggie MacDonald encompass everything you could ask for in a musical act, their talent is only surpassed by the joy with which they so generously share it. Exciting and innovative, they have found the perfect balance between musical integrity, and sheer entertainment. While still staying true to their Celtic roots, they have explored and tested the boundaries of traditional music, bringing a breath of fresh air to the genre with their original compositions and arrangements. Sisters, cohorts and collaborators, Cassie and Maggie have been enchanting audiences far and wide with their infectious energy, driving rhythms and lilting melodies.",4/30/2015 7:00pm,4/30/2015 9:00pm,end,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a04",
55355495c827d9160e64cb65,The Green Frog,Wayne Hancock,"$20<br />Since his stunning debut, Thunderstorms and Neon Signs in 1995, Wayne “The Train” Hancock has been the undisputed king of Juke Joint Swing - that alchemist’s dream of honky-tonk, western swing, blues, Texas rockabilly and big band. Always an anomaly among his country music peers, Wayne’s uncompromising interpretation of the music he loves is in fact what defines him: steeped in traditional but never ""retro;"" bare bones but bone shaking; hardcore but with a swing.",4/30/2015 9:30pm,4/30/2015 11:59pm,end,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a04",
